timestamp,tweet_text,username,all_hashtags,followers_count
2020-02-12 00:22:21,Yesss16 GB RAM  OnePlusare you listening  The Samsung Galaxy S20 Ultra is the first phone with a whopping 16GB RAM  galaxys20 samsunggalaxy ram 16gbram google alphabet ceo sundarpichai larrypage schmidt apple timcook stevejobs micro… httpstcokzCh2kJRCm httpstcocGK5hqDaeP,TechGlass1,"[u'galaxys20', u'samsunggalaxy', u'ram', u'16gbram', u'google', u'alphabet', u'ceo', u'sundarpichai', u'larrypage', u'schmidt', u'apple', u'timcook', u'stevejobs', u'micro']",143
2020-02-12 00:05:15,FTC to Examine Past Acquisitions by Large Technology Companies  👍 Agency Issues 6b Orders to Alphabet Inc Amazon Inc Apple Inc Facebook Inc Google Inc and Microsoft Corp  antitrust httpstcoy0O00CyVRK,dk_mermaid,"[u'Alphabet', u'Amazon', u'Apple', u'Facebook', u'Google', u'Microsoft', u'antitrust']",31
2020-02-12 00:00:52,In my note excess of free time I created my own alphabet httpstcoUFf3BkkGC7,JaeClassic,[u'alphabet'],44
2020-02-11 23:46:53,Q What do jellybeans keys and lemons have in common   A They all star 🌟 in today’s video 🍡🔑 🍋httpstcoz7QeTFywSv  kidsvideos jkl abcsong alphabet  abcdef kidsyoutubechannel kidspacestudios kidspace httpstcoN1jGsfA6M0,KIDspaceStudios,"[u'kidsvideos', u'jkl', u'abcsong', u'alphabet', u'abcdef', u'kidsyoutubechannel', u'kidspacestudios', u'kidspace']",85
2020-02-11 23:22:04,3 is the new AOne  Samsung Galaxy A11 back panel leaks triple camera revealed  triplecamera google alphabet ceo galaxya11 a11 sundarpichai larrypage schmidt apple timcook stevejobs microsoft billgates satyanadela samsung oneplus h… httpstcoftfbM7lE9U httpstcohqgEiCYOhI,TechGlass1,"[u'triplecamera', u'google', u'alphabet', u'ceo', u'galaxya11', u'a11', u'sundarpichai', u'larrypage', u'schmidt', u'apple', u'timcook', u'stevejobs', u'microsoft', u'billgates', u'satyanadela', u'samsung', u'oneplus', u'h']",143
2020-02-11 23:21:03,FTC Seeks Information From Big Tech Companies on Mergers From 2010 to 2019 httpstcoNn4O998b0k ftc alphabet amazon apple facebook google httpstcoMbotbzuhDL,SocialProDaily,"[u'ftc', u'alphabet', u'amazon', u'apple', u'facebook', u'google']",64391
2020-02-11 22:50:08,lforladybird Another letter finished on the myfavouritethings alphabetsampler from bothythreads crossstitch crossstitchersofinstagram alphabet mindfulness keepingmyhandsbusy lovecrossstitch… httpstcojNkDAqWcOy,smartcookiesam,"[u'lforladybird', u'myfavouritethings', u'alphabetsampler', u'crossstitch', u'crossstitchersofinstagram', u'alphabet', u'mindfulness', u'keepingmyhandsbusy', u'lovecrossstitch']",1932
2020-02-11 22:35:11,The US Federal Trade Commission has expanded its investigation into big tech companies The agency ordered Alphabet Amazon Apple Facebook and Microsoft to provide detailed information into their takeover of smaller companies between 2010 and 2019 313,MoneyTalkRadio3,"[u'US', u'Alphabet', u'Amazon', u'Apple', u'Facebook', u'Microsoft']",198
2020-02-11 22:31:16,The US Federal Trade Commission has expanded its investigation into big tech companies The agency ordered Alphabet Amazon Apple Facebook and Microsoft to provide detailed information into their takeover of smaller companies between 2010 and 2019 313,MoneyTalkR3,"[u'US', u'Alphabet', u'Amazon', u'Apple', u'Facebook', u'Microsoft']",1229
2020-02-11 22:02:00,The Federal Trade Commission said on Tuesday that it had ordered Amazon Apple Facebook Google’s parent company Alphabet and Microsoft to turn over information about past acquisitions in a broadening of its review of the power of big tech companies httpstcoZU3e8diYgT,GCAssets,"[u'Amazon', u'Apple', u'Facebook', u'Google', u'Alphabet', u'Microsoft']",171
2020-02-11 21:43:27,First Glimpse At Google Clouds Performance And Strategy httpstco0qFWsUvxsu Alphabet GoogleCloud GCP cloud,horovits,"[u'Alphabet', u'GoogleCloud', u'GCP', u'cloud']",1410
2020-02-11 21:11:01,These strokes by frakone are therapeutic 😁 Huge fan of the dry textures gives a lot of character and extra energy to the letterforms 🔥👌     calligraphy lettering alphabet… httpstcoaHoXSZuUgj,lettering_daily,"[u'calligraphy', u'lettering', u'alphabet']",3204
2020-02-11 21:04:50,Alphabet has been relentlessly investing in AI and has made inroads into urban development and smart city planning with IoT and machine learning See what its working on this year in our full 2020 AI Trends report   httpstco6VWumw6zSB,CBinsights,"[u'Alphabet', u'AI', u'urban', u'IoT']",87234
2020-02-11 20:59:11,E  Energy Alphabet Series Logo Concept  WE CREATE TO INSPIRE  alphabet logo conceptart logos brand creative art artist color black white sixt6creation love instagood summer followme follow like4like photooftheday igdaily master httpstcodVvjMKAeoU,sixt6creation,"[u'alphabet', u'logo', u'conceptart', u'logos', u'brand', u'creative', u'art', u'artist', u'color', u'black', u'white', u'sixt6creation', u'love', u'instagood', u'summer', u'followme', u'follow', u'like4like', u'photooftheday', u'igdaily', u'master']",19
2020-02-11 20:23:05,The FTC has requested a decade of docs from Facebook Google Alphabet Microsoft and Amazon to review multiple aspects of their acquisitions These doc requests are called 6b orders and function like subpoenas  httpstcoXs17f3Zmkf,RetaenSaaS,"[u'FTC', u'Facebook', u'Google', u'Alphabet', u'Microsoft', u'Amazon', u'acquisitions']",14
2020-02-11 20:08:39,kindergarten enjoyed practicing their alphabet in these paintings literacy dwhiteatlanta smrhayes IBatBPA httpstcoW2G9tEzxGP,Loring_BPAart,"[u'kindergarten', u'alphabet', u'literacy']",229
2020-02-11 20:08:10,FTC to examine every acquisition by Alphabet Amazon Apple Facebook and Microsoft in 20102019 over antitrust issues httpstcoZJpb8RueXe httpstcom1jBJQwE12,realizetoday,"[u'FTC', u'Alphabet', u'Amazon', u'Apple', u'Facebook', u'Microsoft']",1030
2020-02-11 19:14:48,Ever wonder how the revenues of the top tech companies breaks down by serviceoffering  This is a great visualization breaking down some of the most famous tech brands amazon Facebook apple microsoft alphabet httpstcoEvNdrtiL4W,BigDataVision,"[u'revenues', u'amazon', u'Facebook', u'apple', u'microsoft', u'alphabet']",843
2020-02-11 19:08:41,The FTC is demanding detailed information from Facebook Amazon Apple Microsoft and Google’s parent Alphabet Inc on their acquisitions back to 2010 httpstcojN5ONOKKmI tech,NewsForrest,"[u'FTC', u'Facebook', u'Amazon', u'Apple', u'Microsoft', u'Google', u'Alphabet', u'tech']",310
2020-02-11 17:45:12,Games and activities for kids to learn phonetics sounds httpstcoTdsP55U5D0 Learningmole English alphabet letters education phonics,LearningMole,"[u'English', u'alphabet', u'letters', u'phonics']",2435
2020-02-11 17:23:01,FTC Orders Alphabet Amazon Apple Facebook Google and Microsoft to Bring Data About Past Acquisitions  Alphabet  Google Microsoft  Apple  Facebook   httpstconHTJIUMHsW httpstcogbmwvrRb6r,CDRInfo_com,"[u'Alphabet', u'Google', u'Microsoft', u'Apple', u'Facebook']",253
2020-02-11 17:22:33,alphabet amazon antitrust apple facebook The FTC has opened an investigation into Facebook and Google acquisitions httpstco6DgCPFulyV httpstcoYFURcGwzEH,Juchtervbergen,"[u'alphabet', u'amazon', u'antitrust', u'apple', u'facebook']",2122
2020-02-11 17:20:50,No the Ogs attach to the Snogs  not to the Rads HappyInventorsDay ⁠ invention inverntor inventorsday nationalinventorsday ideas childrendesigners childrenartists worldinventorsday kids alphabet alphabetdrawings elearning educational dragons art httpstcoAXaOMnRQtK,SnogradsDragons,"[u'HappyInventorsDay', u'invention', u'inverntor', u'inventorsday', u'nationalinventorsday', u'ideas', u'childrendesigners', u'childrenartists', u'worldinventorsday', u'kids', u'alphabet', u'alphabetdrawings', u'elearning', u'educational', u'dragons', u'art']",5
2020-02-11 16:57:53,LED Alphabets  ledalphabets alphabet led homedecor onlineshopping skcollection httpstcos9uEimj9bq,SKCollection11,"[u'ledalphabets', u'alphabet', u'led', u'homedecor', u'onlineshopping', u'skcollection']",110
2020-02-11 15:19:10,Write your name in stitches with the Cross Stitch Writer to sign your precious cross stitch project alphabet hoopart lettering quote  Take a look at httpstcoPZbDVEQZiT  xstitch xst stitching kruissteek kreuzstitch pointdecroix hoopart httpstco28RcTk8jjm,stitchpoint,"[u'alphabet', u'hoopart', u'lettering', u'quote', u'xstitch', u'xst', u'stitching', u'kruissteek', u'kreuzstitch', u'pointdecroix', u'hoopart']",416
2020-02-11 14:45:38,On the drive to daycare this morning practicing the alphabet  4yo Mom we forgot B  Me No we didnt Remember I said bum What else starts with B  4yo Butt crack   Me Really   4yo giggles  😂😂😂  momlife parenting alphabet,DrMLBooze,"[u'momlife', u'parenting', u'alphabet']",993
2020-02-11 14:16:31,reading alphabet Kids Gravitational Experiment Toy httpstcoKEzQN857LP httpstcoYjKjIIaUhq,toystoeducate,"[u'reading', u'alphabet']",19
2020-02-11 13:56:41,Want a recap of the English alphabet from letters A to Z  If so check out our YouTube series titled One Minute Alphabet to better understand all 26 letters in the English alphabet including example words sentences and letter sounds  Link here httpstcoXgsR1OJEZ5,AtoZEnglish,"[u'English', u'alphabet']",243
2020-02-11 13:50:10,Key AI companies from Googles Alphabet  AI futureteknow innovation innovationhub socialinnovation informationtechnology newtechnology technologynews technology httpstco74NMzUgIg7,futureteknow,"[u'AI', u'Alphabet', u'AI', u'futureteknow', u'innovation', u'innovationhub', u'socialinnovation', u'informationtechnology', u'newtechnology', u'technologynews', u'technology']",5205
2020-02-11 13:45:53,W O N M A is equal to W O M A N its just the arrangement of the alphabet Or letters So olamideYBNL Just makes another hidden wonderful unforeseen revelation about what is the real… httpstcoVRSeN477yC,MARCCODED,"[u'alphabet', u'letters']",1209
2020-02-11 13:36:49,You should sign up to ⁦freetrade⁩ It’s an app for investing in the stock market with no fees Plus when you sign up we both get a free mystery share freetrade stocks shares invest tesla apple microsoft facebook alphabet amazon httpstcoVgeRAiy29Y,AliColeman170,"[u'freetrade', u'stocks', u'shares', u'invest', u'tesla', u'apple', u'microsoft', u'facebook', u'alphabet', u'amazon']",313
2020-02-11 13:31:30,Google’s head of HR Eileen Naughton quits amid employee tensions  httpstcoTZuJwVJ4FP  google alphabet people eileen naughton hr protests technews insidetechworld technology,theITW,"[u'google', u'alphabet', u'people', u'eileen', u'naughton', u'hr', u'protests', u'technews', u'insidetechworld', u'technology']",16
2020-02-11 13:12:17,Sidewalk Labs proposes 35storey timber building with exoskeleton instead of structural core for Waterfront Toronto  decision on Quayside realisation May 20 httpstcowZVhn1D8gZ Alphabet SidewalkLabs,Abundanza,"[u'Alphabet', u'SidewalkLabs']",532
2020-02-11 13:05:23,Alphabet CEO Sundar Pichai on Maps AI Ads and Ambient Navigation gt Great read about the future of GoogleMaps leveraging MachineLearning and AugmentedReality httpstcolPtSsv2JSe,KaiWaehner,"[u'Alphabet', u'CEO', u'AI', u'future', u'GoogleMaps', u'MachineLearning', u'AugmentedReality']",1830
2020-02-11 12:50:34,Looks like ‘DO 269’ is still a popular thing to express with selfadhesive lettering sayitwithletters shopping diy lettering alphabet signage httpstcoJwNo3jRFyn,Standard_D,"[u'sayitwithletters', u'shopping', u'diy', u'lettering', u'alphabet', u'signage']",584
2020-02-11 12:20:04,What is decoding CVC words in phonics httpstco67ggS4oR7t Learningmole phonics alphabet education letters,LearningMole,"[u'phonics', u'alphabet', u'letters']",2435
2020-02-11 12:11:17,appleinsider Search giant Google is continuing to absorb what it once split from itself to form Alphabet and has taken back a branch designed to combat online misinformation called Jigsaw httpstcowX19LL3W2u httpstcoT2nNY9Yfk6,z4mp1,"[u'Google', u'Alphabet', u'Jigsaw']",1045
2020-02-11 11:46:17,Search giant Google is continuing to absorb what it once split from itself to form Alphabet and has taken back a branch designed to combat online misinformation called Jigsaw httpstco85aQmzbrdJ httpstcoRqVtJe1f1w,primo4k,"[u'Google', u'Alphabet', u'Jigsaw']",5099
2020-02-11 11:45:04,Google’s head of human resources is stepping down  httpstco5B6dOb3CPF alphabet eileennaughton httpstcohMIVwZs4Fu,heystartup,"[u'alphabet', u'eileen_naughton']",3039
2020-02-11 11:32:55,Bold strong font modern 3d alphabet red isometric text effect  red bold clean strong white isometric alphabet modern typo logo logotype  httpstcoJ5gaX4eXUR,_ANSER24,"[u'red', u'bold', u'clean', u'strong', u'white', u'isometric', u'alphabet', u'modern', u'typo', u'logo', u'logotype']",35
2020-02-11 11:30:50,Rose Gold Alphabet Font Custom Type  rose pink metal alphabet gold labels poster classic show banner web  httpstcoA793eNDVl6,_ANSER24,"[u'rose', u'pink', u'metal', u'alphabet', u'gold', u'labels', u'poster', u'classic', u'show', u'banner', u'web']",35
2020-02-11 11:17:49,Search giant Google is continuing to absorb what it once split from itself to form Alphabet and has taken back a branch designed to combat online misinformation called Jigsaw httpstco3EHHOUe6mb httpstco4pp3rgetcJ,appleinsider,"[u'Google', u'Alphabet', u'Jigsaw']",489215
2020-02-11 11:01:06,How pretty is that  reading alphabet httpstcoOINxRaLWr6,learnplayshop1,"[u'reading', u'alphabet']",37
2020-02-11 11:00:30,Apple Microsoft Alphabet Amazon and Facebook account for 18 of the SampP 500 index by market value   SampP marketvalue finance stocks  Xbond49 TheRudinGroup thepsironi UrsBolt SusanneChishti fklivestolearn   httpstco6RNpL5tip0,efipm,"[u'Apple', u'Microsoft', u'Alphabet', u'Amazon', u'Facebook', u'S', u'marketvalue', u'finance', u'stocks']",7760
2020-02-11 11:00:15,Radiant little one can have fun colouring in our reliable rabbit R is for rabbit httpstcoVEqc414X7R Alphabet iChildActivity iChild httpstcozA5s6puKS6,iChildUK,"[u'Alphabet', u'iChildActivity', u'iChild']",3161
2020-02-11 10:46:24,This is an intense and bright painting by anthonyscarzafava another artist exhibinting at clioartfair on March   Red and yellow alphabet colors and words Always a good combination to communicate   ClioArtFair2020 ClioartfairMarch2020 IndependentArtist httpstcoF0VYZEQpY1,ClioFair,"[u'intense', u'bright', u'artist', u'clioartfair', u'Red', u'yellow', u'alphabet', u'colors', u'words', u'combination', u'communicate', u'ClioArtFair2020', u'ClioartfairMarch2020', u'IndependentArtist']",5061
2020-02-11 09:45:13,Thank you IvanaAnemon for following us all the way to Alphabetville says Emmie FaMouse for her Illustrated Animal Alphabet paintings httpstco4NJLwfbsmt,Animalsatwork,"[u'Alphabetville', u'Illustrated', u'Animal', u'Alphabet']",10763
2020-02-11 08:58:38,Vestas Wind Systems AS is shopping for a new buyer for its 125 stake in Africa’s largest wind farm after its agreement with Alphabet Inc’s unit on a potential purchase was canceled  httpstco4cV8C2C3y5 LakeTurkanaWindPower Alphabet,SkepticHume,"[u'LakeTurkanaWindPower', u'Alphabet']",1
2020-02-11 08:55:00,Alphabet Google parent company will use artificial intelligence AI to analyse data from sensors and other Internet of Things IoT devices and dominate smart city contracts over the next decade httpstcoZYKgMrmV56 Alphabet Google AI IoT smartcity data sensors,SensorShow,"[u'Alphabet', u'Google', u'AI', u'IoT', u'smartcity', u'data', u'sensors']",14
2020-02-11 08:33:45,The great challenges of the Internet  innovation has majorly moved up the stack CloudComputing infrastructure is displacing the Internets infrastructure and consolidation in the cloud economy by 3 companies httpstcoBjvyGDg3Od Google AWS MicrosoftAzure Alphabet,kkomaitis,"[u'innovation', u'CloudComputing', u'consolidation', u'cloud', u'Google', u'AWS', u'MicrosoftAzure', u'Alphabet']",1910
2020-02-11 08:29:37,reading alphabet Wooden Ferris Wheel Model Building Set httpstco0yqYL9qqx3 httpstcocGWsFpZJti,Shift3Toys,"[u'reading', u'alphabet']",4
2020-02-11 08:26:16,Share if you find it terrific  reading alphabet httpstcowWTNgXvr6m,learnplayshop1,"[u'reading', u'alphabet']",37
2020-02-11 07:33:58,drawing f4f toy reading alphabet instatoddler Creative Colorful Sticks Building Blocks Set httpstcoHK8XvMX6lC httpstco0KMKygV7YB,LearnplayS,"[u'drawing', u'f4f', u'toy', u'reading', u'alphabet', u'instatoddler']",26
2020-02-11 06:57:03,DigitalChamber TC Alphabet EileenNaughton Google Google’s head of human resources is stepping down httpstco2MBB9gD94U httpstcomE7VsukM2o,Juchtervbergen,"[u'TC', u'Alphabet', u'EileenNaughton', u'Google']",2122
2020-02-11 06:34:44,Check out my new artwork httpstcogmbRvzWg1T  Vector letters monogram alphabet logodesign font fontDesign symbols GraphicDesign Design Shutterstock httpstcotS6sB20Sj7,yurrey_p,"[u'Vector', u'letters', u'monogram', u'alphabet', u'logodesign', u'font', u'fontDesign', u'symbols', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-11 06:34:23,Check out my new artwork httpstcopUl2WCNUVr  Vector letters monogram alphabet logodesign font fontDesign symbols GraphicDesign Design Shutterstock httpstcoXFMauRAKfk,yurrey_p,"[u'Vector', u'letters', u'monogram', u'alphabet', u'logodesign', u'font', u'fontDesign', u'symbols', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-11 06:34:01,Check out my new artwork httpstcoCfNC7jin3k  Vector letters monogram alphabet logodesign font fontDesign symbols GraphicDesign Design Shutterstock httpstco17JXqHh4bD,yurrey_p,"[u'Vector', u'letters', u'monogram', u'alphabet', u'logodesign', u'font', u'fontDesign', u'symbols', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-11 06:33:36,Check out my new artwork httpstco8XGFwMA2Z9  Vector letters monogram alphabet logodesign font fontDesign symbols GraphicDesign Design Shutterstock httpstcoSuRs8YdkFb,yurrey_p,"[u'Vector', u'letters', u'monogram', u'alphabet', u'logodesign', u'font', u'fontDesign', u'symbols', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-11 06:32:26,Check out my new artwork httpstcoSJN5YvUdBx  Vector letters monogram alphabet logodesign font fontDesign symbols GraphicDesign Design Shutterstock httpstcos95RqRU0eH,yurrey_p,"[u'Vector', u'letters', u'monogram', u'alphabet', u'logodesign', u'font', u'fontDesign', u'symbols', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-11 06:13:16,Try learning Alphabet using iPad The Alphabet Book ABC on iBooks httpstcoJ8FeFURY8D,joonoopenstory,"[u'Alphabet', u'iBooks']",4044
2020-02-11 05:55:03,How to write down the letter a httpstcoGvBecntWh5 Learningmole education English alphabet letters phonics,LearningMole,"[u'Learningmole', u'education', u'English', u'alphabet', u'letters', u'phonics']",2435
2020-02-11 05:06:13,reading alphabet ABS Plastic Building Blocks DIY Garden Tree for Kids httpstcoZg1uWjkv7V,zaileysstore,"[u'reading', u'alphabet']",60
2020-02-11 03:40:16,Tricky words activities for kids could they write was and there httpstcoPGdy5mWysb Learningmole education phonics alphabet,LearningMole,"[u'Learningmole', u'education', u'phonics', u'alphabet']",2435
2020-02-11 02:54:53,Amazon shares rose 263 to reach a record high leading Alphabet and Netflix higher and pushing the Nasdaq to an alltime high httpstcoWUkLQqoWCN physics tech  SpaceX business stocks investing NASA ElonMusk JeffBezos Finance BlueOrigin Hubble TSLA,wealthissimple,"[u'Amazon', u'Alphabet', u'Netflix', u'Nasdaq', u'physics', u'tech', u'SpaceX', u'business', u'stocks', u'investing', u'NASA', u'ElonMusk', u'JeffBezos', u'Finance', u'BlueOrigin', u'Hubble', u'TSLA']",1702
2020-02-11 00:22:29,Andcan’troid anymore  Android Phones are Now Harder to Crack than iPhones Forensics Detectives  google alphabet ceo sundarpichai larrypage schmidt apple timcook stevejobs microsoft billgates satyanadela samsung oneplus huawei xiaomi … httpstcokAXS5vFAub httpstcorCL4fs924v,TechGlass1,"[u'google', u'alphabet', u'ceo', u'sundarpichai', u'larrypage', u'schmidt', u'apple', u'timcook', u'stevejobs', u'microsoft', u'billgates', u'satyanadela', u'samsung', u'oneplus', u'huawei', u'xiaomi']",143
2020-02-10 22:55:33,Great memories of driving round BrandsHatch with him amp MRGOLDIE amp Björk when we were honoured to sponsor him Podium proud to have him in EarlofBedlam now poleposition winner organic tshirt graphictee lime monogram alphabet needforspeed fast howthebestliketodress,NewsfromBedlam,"[u'BrandsHatch', u'EarlofBedlam', u'poleposition', u'winner', u'organic', u'tshirt', u'graphictee', u'lime', u'monogram', u'alphabet', u'needforspeed', u'fast', u'howthebestliketodress']",1845
2020-02-10 22:36:38,drawing f4f toy reading alphabet instatoddler Cute Smart Robot Dog httpstcoTFwfPz6Xr9 httpstcok10Bq9RGJ7,LearnplayS,"[u'drawing', u'f4f', u'toy', u'reading', u'alphabet', u'instatoddler']",26
2020-02-10 22:22:35,Companies in the Trillion Dollar Club 1 Apple 1397 Market Cap 2 Microsoft 1275 Market Cap 3 alphabet 1021 Market Cap 4 Amazonギフトプレゼント  0925 Market Cap Join the chat — httpstcoUUkbCUrlk7 httpstcoj7ijbWuYsc,serge_golubev,"[u'Apple', u'Microsoft', u'alphabet', u'Amazon\\u30ae\\u30d5\\u30c8\\u30d7\\u30ec\\u30bc\\u30f3\\u30c8']",22
2020-02-10 22:05:35,That time I drew the alphabet drawing inkdrawing alphabet typography Robotic artwork httpstcodAICHy8y8w,mrmarkchilcott,"[u'drawing', u'inkdrawing', u'alphabet', u'typography', u'Robotic', u'artwork']",1612
2020-02-10 21:48:37,At the JPMorgan Healthcare Conference Saleforce and other tech leaders like Alphabet Google helped demonstrate how SaaS and AI can help improve healthcare delivery and reduce expenses for patients and providers   httpstcoKsuk3i5r2P,6StreetTech,"[u'JPMorgan', u'Healthcare', u'Saleforce', u'Alphabet', u'SaaS', u'AI', u'healthcare']",70
2020-02-10 21:28:45,Aussie shares are set to open higher taking direction from WallSts positive start to the week Gains in Amazon Microsoft and Alphabet shares were among the top rallies to boost the SP500 and the Nasdaq Local data Housing finance December NAB business survey RZI,raizaustralia,"[u'shares', u'WallSt', u'Gains', u'Amazon', u'Microsoft', u'Alphabet', u'boost', u'SP500', u'Nasdaq', u'data', u'finance', u'NAB']",2646
2020-02-10 21:18:24,httpstcolL1QsvFIWm  Animalphabet Here’s C cat I’m giving away PDFs of the initials and coloring sheets on my Patreon you can download Kindlebooks for free at ⁣⁣⁣httpstcogybvAIVt2S ⁣⁣⁣ ⁣⁣⁣⁣⁣⁣alphabet cats Caturday httpstcoFNuywAXGFP,LlynHunter,"[u'Animalphabet', u'cat', u'Patreon', u'Kindlebooks', u'alphabet', u'cats', u'Caturday']",111
2020-02-10 21:14:57,Letter C – Car Theme for Tot School and Preschool httpstcoadCVkoEZwV alphabet totschool,BestToddlerToys,"[u'alphabet', u'totschool']",5276
2020-02-10 21:10:05,● Alphabet just joined Apple and Microsoft in the 1 trillion club Link in bio for more⠀ ⠀ ● Alphabet hit a milestone on Thursday as a rally in the stock took it above a 1 trillion valuation for the first… httpstcoXndhQZBXZH,ValuesAAA,"[u'Alphabet', u'Apple', u'Microsoft', u'trillion', u'stock', u'valuation']",487
2020-02-10 20:41:30,D  Dog Alphabet Series Logo Concept  WE CREATE TO INSPIRE  alphabet logo conceptart logos brand creative art artist color black white sixt6creation love instagood summer followme follow like4like photooftheday httpstcoqQRCSdcnDo,sixt6creation,"[u'alphabet', u'logo', u'conceptart', u'logos', u'brand', u'creative', u'art', u'artist', u'color', u'black', u'white', u'sixt6creation', u'love', u'instagood', u'summer', u'followme', u'follow', u'like4like', u'photooftheday']",19
2020-02-10 20:17:31,Facebook Stock Rises Despite Elon Musk’s Tweet DeleteFacebook  httpstco3umoCESxTp  SaudiAramco Apple Microsoft Alphabet Amazon Facebook Alibaba BerkshireHathway VISA JPMorgan  entrepreneur coinbase xrp binance ripple invest forextrader altcoin  ElonMusk,TheCoinriseCom,"[u'DeleteFacebook', u'SaudiAramco', u'Apple', u'Microsoft', u'Alphabet', u'Amazon', u'Facebook', u'Alibaba', u'BerkshireHathway', u'VISA', u'JPMorgan', u'entrepreneur', u'coinbase', u'xrp', u'binance', u'ripple', u'invest', u'forextrader', u'altcoin', u'ElonMusk']",438
2020-02-10 19:57:13,Digital Banking Startup Targets UK License to Serve Crypto Firms  httpstcow09zW9YEuO  SaudiAramco Apple Microsoft Alphabet Amazon Facebook Alibaba BerkshireHathway VISA JPMorgan  entrepreneur coinbase xrp binance ripple revolut n26 digitalbanking banking,TheCoinriseCom,"[u'SaudiAramco', u'Apple', u'Microsoft', u'Alphabet', u'Amazon', u'Facebook', u'Alibaba', u'BerkshireHathway', u'VISA', u'JPMorgan', u'entrepreneur', u'coinbase', u'xrp', u'binance', u'ripple', u'revolut', u'n26', u'digitalbanking', u'banking']",438
2020-02-10 19:08:41,Alphabet’s revenue grew from 393 billion in 2018 to 461 billion in 2019 YouTube’s advertising heft was made clear today with the video platform bringing in 151 Billion in 2019 revenue up from 112 Billion in 2018 google report httpstco3ea5uZSQO7,FremontCyril,"[u'Alphabet', u'revenue', u'YouTube', u'advertising', u'video', u'google', u'report']",2126
2020-02-10 18:51:09,Alphabet February Each day  a different letter from the onomatopoeiac alphabet I created  O is for the unbelievable weather were having right now  Etsy link in bio  alphabet alphabetart onomatopoeia… httpstcovcnIZpVQQ3,crosbieart,"[u'alphabet', u'alphabetart', u'onomatopoeia']",61
2020-02-10 18:01:29,Google says it accidentally sent some users’ private videos to strangers google googletakeout googlephotos alphabet databreach dataprivacy privacy httpstcolRLuU76Ike,privacydivas,"[u'google', u'googletakeout', u'googlephotos', u'alphabet', u'databreach', u'dataprivacy', u'privacy']",5597
2020-02-10 17:15:21,Letter D – Dinosaur Theme for Tot School and Preschool httpstcomjYn833Px2 alphabet totschool,BestToddlerToys,"[u'alphabet', u'totschool']",5276
2020-02-10 17:09:32,Our skn themed Flash cards are 2sided mmf Alphabet siggyrawcyr pommeindapeg zaellyrose httpstcoMbpmSOxjFL,SiggyRaw13,"[u'skn', u'mmf', u'Alphabet']",19
2020-02-10 17:00:19,FREE LETTER BOOKS OF SONGS AND RHYMES Print a little book of songs and rhymes for each letter of the alphabet Such a great way to teach letter recognition nursery rhymes and more  httpstcobx69HxAgYK httpstco6VBBvEPsbb,thisreadingmama,[u'alphabet'],3697
2020-02-10 16:56:49,Living for love alphabet trays for vday on sale this httpstcojT0HWm94iD 30 with code XO30 gifts home design  Greenwich Village httpstcoNTDilhi8el,thomaspaulhome,"[u'love', u'alphabet', u'trays', u'vday', u'gifts', u'home', u'design']",29
2020-02-10 16:40:03,Companies in the Trillion Dolar Club Comparing Apple Microsoft Amazon Alphabet by their key metrics httpstcobUUrX6hIoU,bidaia,"[u'Apple', u'Microsoft', u'Amazon', u'Alphabet']",2474
2020-02-10 16:23:49,I suppose this is one way to learn letters By throwing magnetic letter cards against a magnetic white board and hoping they stick alphabet I hope the information sticks better than the letters did httpstcoummn7i7Rq4,RobertVavredge,[u'alphabet'],15
2020-02-10 16:09:22,😍 i love you beautiful and clever infographic lovelanguage alphabet bemine loveday vday2020 valentines httpstcopC0fjz2NQW,AIPTscience,"[u'lovelanguage', u'alphabet', u'bemine', u'loveday', u'vday2020', u'valentines']",254
2020-02-10 15:38:22,FILE IA amp 2C     file coding frankfurt stadtplanung script brownian alphabet inkonpaper asemic asemicwriting concreteart concretepoetry englishpoetry vispo visualpoetry… httpstcoIA03DatjWs,dowdydandy,"[u'file', u'coding', u'frankfurt', u'stadtplanung', u'script', u'brownian', u'alphabet', u'inkonpaper', u'asemic', u'asemicwriting', u'concreteart', u'concretepoetry', u'englishpoetry', u'vispo', u'visualpoetry']",273
2020-02-10 15:35:14,How to teach the kids to write the English alphabet letters httpstcozuz6S5sz8r ABC Learningmole alphabet,LearningMole,"[u'ABC', u'alphabet']",2435
2020-02-10 15:17:41,For crafters Wooden Hebrew Alphabet Crafting Letters 35 mm Set of 54 letters httpstcoFzcRwhVM2q   supplies alphabet craftshape  woodenletters woodenalphabetsets hebrewAlphabet blanks hebrewLetters hebrewName httpstco8xTkhcChAh,GrandmasDdowry,"[u'Hebrew', u'letters', u'supplies', u'alphabet', u'craftshape', u'woodenletters', u'woodenalphabetsets', u'hebrewAlphabet', u'blanks', u'hebrewLetters', u'hebrewName']",13722
2020-02-10 15:15:16,Letter O – Owl Theme for Tot School and Preschool httpstco7WBMsw9STX alphabet totschool,BestToddlerToys,"[u'alphabet', u'totschool']",5276
